File Name,Date Modified,Date Created,Kind,Size,Files,Path,Parent Folder,Location,Comments,Description,Tags,WhereFrom,Version,Pages,Authors/Artist,Title,Album,Track NO,Genre,Year,Duration,Audio BitRate,Encoding App,Audio Sample Rate,Audio Channels,Dimensions,Width,Height,Total Pixels,Height DPI,Width DPI,Color Space,Color Profile,Alpha Channel,Creator,Video BitRate,Total BitRate,Codecs,Date Added,MD5 Checksum,SHA256 Checksum,Latitude,Longitude,MapsURL
LucidLink,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/LucidLink,Icons,/Users/russ/Documents/GitHub/Russ/Icons/LucidLink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
LucidLink_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,7 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/LucidLink/LucidLink_install.png,LucidLink,/Users/russ/Documents/GitHub/Russ/Icons/LucidLink,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
LucidLink_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,8 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/LucidLink/LucidLink_uninstall.png,LucidLink,/Users/russ/Documents/GitHub/Russ/Icons/LucidLink,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
LucidLink_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,71 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/LucidLink/LucidLink_uninstall_animated.png,LucidLink,/Users/russ/Documents/GitHub/Russ/Icons/LucidLink,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Mac_Evaluation_Utility,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Mac_Evaluation_Utility,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Mac_Evaluation_Utility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Mac_Evaluation_Utility_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,373 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Mac_Evaluation_Utility/Mac_Evaluation_Utility_install.png,Mac_Evaluation_Utility,/Users/russ/Documents/GitHub/Russ/Icons/Mac_Evaluation_Utility,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Mac_Evaluation_Utility_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,388 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Mac_Evaluation_Utility/Mac_Evaluation_Utility_uninstall.png,Mac_Evaluation_Utility,/Users/russ/Documents/GitHub/Russ/Icons/Mac_Evaluation_Utility,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Mac_Evaluation_Utility_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,3.4 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Mac_Evaluation_Utility/Mac_Evaluation_Utility_uninstall_animated.png,Mac_Evaluation_Utility,/Users/russ/Documents/GitHub/Russ/Icons/Mac_Evaluation_Utility,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Macbook,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Macbook,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Macbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
mac.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,490 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Macbook/mac.png,Macbook,/Users/russ/Documents/GitHub/Russ/Icons/Macbook,,,,,,,,,,,,,,,,,,1024 x 610,1024,610,624640,72,72,RGB,HD 709-A,1,Flying Meat Acorn 7.3.2,,,,2023-02-22 12:10:42 +0000,,,,,
McAfee,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,Icons,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
McAfee_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,29 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee/McAfee_install.png,McAfee,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
McAfee_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,40 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee/McAfee_uninstall.png,McAfee,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
McAfee_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,1.1 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee/McAfee_uninstall_animated.png,McAfee,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
mcafee-7867.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,46 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee/mcafee-7867.png,McAfee,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,1100 x 619,1100,619,680900,72,72,RGB,,1,,,,,2023-02-22 12:10:42 +0000,,,,,
mcafee-7868.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,54 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee/mcafee-7868.png,McAfee,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,518 x 518,518,518,268324,,,RGB,,1,,,,,2023-02-22 12:10:42 +0000,,,,,
mcafee-7873.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,29 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee/mcafee-7873.png,McAfee,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,1279 x 1012,1279,1012,1294348,300,300,RGB,,1,,,,,2023-02-22 12:10:42 +0000,,,,,
mcafee-7874.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,19 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee/mcafee-7874.png,McAfee,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,256 x 256,256,256,65536,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
mcafee-7884.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,3 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee/mcafee-7884.png,McAfee,/Users/russ/Documents/GitHub/Russ/Icons/McAfee,,,,,,,,,,,,,,,,,,302 x 177,302,177,53454,150,150,RGB,sRGB IEC61966-2.1,1,Adobe ImageReady,,,,2023-02-22 12:10:42 +0000,,,,,
McAfee_DLP,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/McAfee_DLP,Icons,/Users/russ/Documents/GitHub/Russ/Icons/McAfee_DLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
McAfee_DLP_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,154 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee_DLP/McAfee_DLP_install.png,McAfee_DLP,/Users/russ/Documents/GitHub/Russ/Icons/McAfee_DLP,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
McAfee_DLP_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,150 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee_DLP/McAfee_DLP_uninstall.png,McAfee_DLP,/Users/russ/Documents/GitHub/Russ/Icons/McAfee_DLP,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
McAfee_DLP_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,3.5 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/McAfee_DLP/McAfee_DLP_uninstall_animated.png,McAfee_DLP,/Users/russ/Documents/GitHub/Russ/Icons/McAfee_DLP,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Defender,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Defender,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
windows-defender.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,9 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Defender/windows-defender.png,Microsoft_Defender,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Defender,,,,,,,,,,,,,,,,,,452 x 452,452,452,204304,,,RGB,,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Edge,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Edge,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Edge.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,115 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Edge/Microsoft_Edge.png,Microsoft_Edge,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Edge,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Excel,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Excel,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Excel_Reset_512x512.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,124 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Excel/Excel_Reset_512x512.png,Microsoft_Excel,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Excel,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Excel.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,64 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Excel/Microsoft_Excel.png,Microsoft_Excel,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Excel,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Office,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Office_MicrosoftOffice.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,5 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office/Microsoft_Office_MicrosoftOffice.png,Microsoft_Office,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office,,,,,,,,,,,,,,,,,,268 x 188,268,188,50384,,,RGB,sRGB IEC61966-2.1,0,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Office_MicrosoftOffice365Suite.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,56 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office/Microsoft_Office_MicrosoftOffice365Suite.png,Microsoft_Office,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Office_Office_Reset_512x512.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,138 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office/Microsoft_Office_Office_Reset_512x512.png,Microsoft_Office,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Office_Reset.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,54 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office/Microsoft_Office_Reset.png,Microsoft_Office,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Office_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,69 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office/Microsoft_Office_uninstall.png,Microsoft_Office,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Office_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,652 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office/Microsoft_Office_uninstall_animated.png,Microsoft_Office,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Office,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_OneDrive,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneDrive,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneDrive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_OneDrive.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,75 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneDrive/Microsoft_OneDrive.png,Microsoft_OneDrive,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneDrive,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
OneDrive_Reset_512x512.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,142 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneDrive/OneDrive_Reset_512x512.png,Microsoft_OneDrive,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneDrive,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_OneNote,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneNote,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
OneNote.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,63 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneNote/OneNote.png,Microsoft_OneNote,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneNote,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
OneNote_Reset_512x512.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,123 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneNote/OneNote_Reset_512x512.png,Microsoft_OneNote,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_OneNote,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Outlook,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Outlook,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Outlook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Outlook.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,79 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Outlook/Microsoft_Outlook.png,Microsoft_Outlook,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Outlook,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Outlook_Reset_512x512.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,141 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Outlook/Outlook_Reset_512x512.png,Microsoft_Outlook,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Outlook,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Powerpoint,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Powerpoint,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Powerpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_PowerPoint.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,69 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Powerpoint/Microsoft_PowerPoint.png,Microsoft_Powerpoint,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Powerpoint,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
PowerPoint_Reset_512x512.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,131 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Powerpoint/PowerPoint_Reset_512x512.png,Microsoft_Powerpoint,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Powerpoint,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Remote_Desktop,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Remote_Desktop,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Remote_Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Remote_Desktop_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,97 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Remote_Desktop/Microsoft_Remote_Desktop_install.png,Microsoft_Remote_Desktop,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Remote_Desktop,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Remote_Desktop_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,157 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Remote_Desktop/Microsoft_Remote_Desktop_uninstall.png,Microsoft_Remote_Desktop,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Remote_Desktop,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Remote_Desktop_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,1.3 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Remote_Desktop/Microsoft_Remote_Desktop_uninstall_animated.png,Microsoft_Remote_Desktop,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Remote_Desktop,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Sharepoint,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Sharepoint,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Sharepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Sharepoint_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,55 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Sharepoint/Microsoft_Sharepoint_install.png,Microsoft_Sharepoint,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Sharepoint,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Sharepoint_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,58 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Sharepoint/Microsoft_Sharepoint_uninstall.png,Microsoft_Sharepoint,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Sharepoint,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Sharepoint_uninstall_animated.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,526 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Sharepoint/Microsoft_Sharepoint_uninstall_animated.png,Microsoft_Sharepoint,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Sharepoint,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Skype,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Skype_Skype For Business.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,17 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype/Microsoft_Skype_Skype For Business.png,Microsoft_Skype,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,144,144,RGB,sRGB IEC61966-2.1,1,Adobe Fireworks CS6,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Skype_Skype.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,9 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype/Microsoft_Skype_Skype.png,Microsoft_Skype,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Skype_install.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,10 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype/Microsoft_Skype_install.png,Microsoft_Skype,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
Microsoft_Skype_uninstall.png,2023-02-22 12:10:42 +0000,2023-02-22 12:10:42 +0000,Png Image,13 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype/Microsoft_Skype_uninstall.png,Microsoft_Skype,/Users/russ/Documents/GitHub/Russ/Icons/Microsoft_Skype,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:42 +0000,,,,,
